customer_tweet_id,customer_text,response_text
5124,Amazon delivery guy refused to give the police his ID and suddenly started sounding like an attorney. Good grief,"@116913 We'd like to make sure this is addressed, Eric. Would you tell us more about what happened? ^AM"
5127,@AmazonHelp And you guys have officially lost me as a customer. Was promised today...was never shipped. Give me my refund please so I may take my business else where. https://t.co/69tW0B5r9H,@116914 I'm truly sorry for the inconvenience! We don't have access to your account via Twitter. We'd like to help if we can. Please connect with us here so we can assist you: https://t.co/hApLpMlfHN ^MO
5128,"@AmazonHelp AMZL US Tracking ID TBA566517950000 it says delivered to mail room, I checked the mail and the front offce, the driver listed 1 package, in that one package was my XLR cables...I'm missing the controller.","@116914 I understand your frustration! Our team would like a chance to address this concern. At your convenience, include your details here: https://t.co/hKZOmv3DMU ^SJ"
5131,"@115821 the more I order from you guys, the more I'm going to stop being a customer....YOUR DRIVERS ARE USELESS. Once again they marked a package delivered when it clearly wasn't. I received one of two packages, yet they were both marked delivered. 3 times in 1 month! https://t.co/9UYVHPVWtE","@116914 I'm so sorry to hear your order was scanned as delivered when it wasn't. We'd like to help if we can. Just to confirm, who's the carrier shown on your order here: https://t.co/wBHsNpkyQZ? ^CC"
5133,"@AmazonHelp No, I can't check. It shows nothing. And customer service rep was NO help.","@116915 If you would like to contact our support team via phone, please give us a call so we can review these details with you: 1-866-216-1072. ^WM"
5134,@115821 still don't know if my order has shipped or not.. BUT at least I'm a good person! https://t.co/hzYEL3qL7r,"@116915 I'm sorry for the frustration! We'd love to help but are unable to access your Amazon account via Twitter. You can view the latest tracking information for your order, including if it has shipped, here: https://t.co/Y5jpI9gRhE ^LR"
5137,WHERES MY PC CASE AMAZON. Are loss memes organic.,@116916 I'm sorry you have received your item! Can you please tell us the intended delivery date stated in your order confirmation e-mail? ^AC
5139,Just ordered @115877. Let’s see what gets here first. My package from @115821 which has been “On It’s Way” since 1:22am or the food. #TheRaceIsOn,@116917 I'm sorry for this wait. Has the tracking information on your order updated: https://t.co/Y5jpI9gRhE? Deliveries continue through to 8PM so please keep us in the loop on your order's arrival. Thank you. ^DO
5141,"@AmazonHelp いえいえ！
問題解決しました！！助かりました、ありがとうございます(´；ω；｀)
はい！これからもお世話になります〜🎶",@116918 ( ´∀｀)bｸﾞｯ! TY
5142,@AmazonHelp 親切にどうもありがとうございます(;_;)(;_;),"@116918 突然のリプライで、驚かせてしまってすみませんでした (´・ω・`) 
また、お困りごとやご不明点などあれば、ご遠慮なくお声がけくださいませ。
引き続き、Amazonをよろしくお願いします(o*。_。)oペコッ"
5145,@AmazonHelp 今までコンビニで支払いが出きるという支払い方法でAmazonさんにお世話になっていたんですけど、選択画面にその支払い方法が表示されなくて、色々いじってみたんですけどどうにも……！,"@116918 一部の商品では、コンビニ・ATM・ネットバンキング・電子マネー払いが選択できない場合がございます。詳細は、下記ご参照ください。https://t.co/VcRraQMtn0
なお、クレジットカード以外でのお支払いをご希望の場合は、Amazonギフト券のご利用をご検討くださいませ。TY"
5147,なんかAmazon支払い方法変わりました？？,"@116918 おはようございます！(＾◇＾)
Amazonのお支払い方法にて、何かお困りでしたか？TY"
5149,@AmazonHelp Trying to get a friend's playlist on my Amazon music app but it keeps giving me the following message https://t.co/o6zINm6HBC,@116919 Very strange! Is your friend able to replicate the issue on his app? You might also need to try uninstalling and reinstalling the app.  ^JP
5151,@AmazonHelp いつもお世話になってます(´ω`),@116920 ご愛顧いただき誠にありがとうございます！　今後とも末永くどうぞよろしくお願いいたします♪┗(＾ω＾)┛　SM
5152,Amazonプライム凄く良い良い,"@116920 お褒めいただき('ω' )三('ω')三( 'ω')光栄ですっ！！
プライムの特典は様々ご準備しておりますので、ぜひご活用くださいませ~♪https://t.co/JVlaJGORZx TY"
5155,@AmazonHelp Thank you so much once again for kinds of word,@116921 You're welcome Dhiraj. :)
5156,@115850 @115850 is one of the best app in the world,"@116921 Appreciate your kind words, Dhiraj. Enjoy your weekend. :) ^MK"
5282,Okay amazon lost my package gr8,"@116922 Oh no! I'm sorry to hear your order hasn't arrived! Have you had a chance to contact us about this issue? If so, what options were we able to provide? We want to make sure this issue has been resolved for you! ^BN"
5284,@AmazonHelp I’m looking to reroute all my packages (except 1) to a nearby Amazon locker. I’ll DM you now :),@116923 Thanks for the information. We've responded to your DM. ^GG
5285,@AmazonHelp hey amazon - please help me :( i hVe tried calling and chatting with y’all but keep hitting walls. DM?,"@116923 We'd like to help in any way we can, Juan! I've enabled direct messaging. Without providing personal or account information, please tell us a little more about what's going on. ^FD https://t.co/1XyLaGkcaN"
5288,"Amazonで頼んだ商品が届かないよぉ
追跡は配達完了になっておる
郵便局に電話したけどどーなるんだろ","@116924 ご心配をおかけしております。
配送業者にすでにご確認中とのことですので、一旦配送業者からの回答をお待ちくださいませ。
なお、配送業者からの回答をお待ちいただいても商品がお手元に届かない場合は、下記URLよりカスタマーサービスにご連絡ください。https://t.co/bwBU0NvYIn TY"
5291,@115850 का एकाउंट परमानेंटली डिलीट कैसे करते है?,@116925 Kindly reach out our support team here: https://t.co/TdDksLo6Mf for more details on account closure. ^MK
5293,@AmazonHelp Solicitud (foto del estado de cuenta),@116926 Puedes también comunicarte a través del siguiente enlace de contacto para que se revise tu caso: https://t.co/hWMtJrYuBU    ^PC
5296,Jamas volvere a comprar en @116875 :'v,"@116926 ¡Hola! Lamentamos cualquier molestia ocasionada, ¿puedes contarnos lo sucedido? ^LC"
5298,Que hueva tendré que veré vaselina por Amazon prime video. Obvio me pasan una lana por promocionar prime video @116928,@116927 Hola Val Damon. Puedes hacer una prueba gratuita de Prime Video si nunca lo has usado. Accesa este enlace:  https://t.co/Ce2tgqK8PV   ^JJ
5300,Just had my first @115821 Prime Now delivery. 2 hours flat 👏👏,@116929 Awesome! Enjoy! ^BL
5302,"砂来のウィッグ コロネロの使える思ってのんびりしてたら、家が引越し荷物だらけで探せなかったんは焦ったわぁ
(Amazonで頼んで昨日届いたありがとうprime)","@116930 Amazonをご利用いただき、ありがとうございます！
またのご利用お待ちしております(*´︶`*) TY"
5304,"I have 2 echos and set up multi room music playback. How do you switch back and forth between multi room audio and playing on only one? Sometimes I like whole house, sometimes I don't want to wake up my wife.
@115833 #echo #alexa","@116931 Please try asking Alexa to stop playing your music, and then ask her to play your music again, but without referencing the ""Multi-Room Music group"" you were previously using: https://t.co/gR1MEFl0If ^JR"
5308,@AmazonHelp 10 hours ago.,@116932 Gotcha- Let us know if you haven't heard back from them on Tuesday. ^BL
5310,@AmazonHelp Yes.,@116932 Can you tell us when this information was submitted? Account Specialists can take up to 2 business days to investigate an account when the information has been sent. ^EZ
5312,"@AmazonHelp Still not working.  They sent me a link to reset the password, try and sign in with new password and still locked out.",@116932 Did information get sent to our Accounts Specialists to look into when you contacted in? ^DO
5315,@AmazonHelp Someone keeps trying to buy playstation cards on my account.  Having a hard time getting customer service,"@116932 Thanks for letting us know about this, Jon. We're here to help! We can be reached 24/7 here: https://t.co/hApLpMlfHN. Please do keep us in the loop. ^BL"
5317,"@AmazonHelp Danke für die schnelle Antwort... ja, ich werde mal nachfragen, was da schiefgelaufen sein soll. Ihnen auch einen schönen Abend noch.",@116933 Danke :-)
5319,"Ach schau an. Meine Bestellung war unzustellbar... @AmazonHelp, was ist da denn passiert? Bekomme ich mein Geld nun wieder?",@116933 Bei unzustellbaren Sendungen wird gewöhnlich nach Bearbeitung der Retoure eine Erstattung veranlasst. Den Grund können wir von hier aus leider nicht einsehen. Bei Fragen hierzu kannst du dich gerne per E-mail/Telefon an unseren Kundenservice wenden. Schönen Abend ^MH
5322,@116935 Will I be forced to listen to ads on Amazon Music Unlimited the way I'm now forced to view them on @530?,@116934 Listen ad-free with unlimited skips with Music Unlimited. Stream on!! ^RR
5327,@AmazonHelp But why has every item got  3+ days processing time when it's usually next day,@116936 Some deliveries may take slightly longer than usual. You can read more information on here: https://t.co/VrNzEOwawt ^KI
